node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,664.975122,561.957775,496.088226,441.291968,395.862496,317.339631,294.658880,267.113153,271.913696,277.885188,626.610649,522.309539,480.409547,383.692237,320.346771,250.472713,230.780566,219.345829,200.125306,225.958786,573.421539,515.440071,448.219062,372.078641,276.756148,197.910306,172.793165,142.834299,134.641542,157.932817,565.003378,462.624965,425.499609,347.770656,284.115991,162.307020,123.736785,40.220839,89.617077,155.132674,555.180452,449.006878,373.382423,305.178216,232.805227,165.903364,88.035386,0.000000,78.881889,122.447476,546.178867,462.915569,388.323929,327.347522,274.898434,210.021778,133.451608,121.773382,115.290470,190.492362,579.630927,488.543778,439.042456,340.836607,295.695758,254.037946,204.753956,161.998452,187.434935,219.878773,594.418002,496.528444,454.162257,387.957595,321.794290,292.120268,262.097438,246.954630,269.209651,297.656380,584.585875,557.038267,512.634743,442.458432,402.176641,366.598301,338.015902,318.460016,320.997519,377.258803,670.797812,613.190059,561.766908,490.796747,424.310819,411.070284,426.861212,391.959638,426.165624,435.734222
48,742.926048,638.754312,572.443525,517.114465,465.639642,383.096677,352.714401,309.599473,303.351135,287.265665,705.445655,600.448985,558.533199,460.704833,395.560940,320.737522,291.977268,266.054234,216.708388,229.466407,652.244397,594.316850,527.060861,450.763600,355.398079,273.837452,239.744225,196.871790,163.136012,150.834032,641.743695,540.208920,503.711239,425.540373,362.867504,240.803053,202.618269,112.492396,87.888844,101.798907,631.070517,524.150815,447.059100,379.640051,305.861321,240.428024,158.215287,78.881889,0.000000,43.571902,616.295911,531.508039,456.873510,392.022996,342.286765,269.474371,171.691205,139.028820,80.356551,117.267900,646.713478,553.928115,499.826733,402.202070,346.500871,299.067543,235.431151,165.163582,148.693675,162.642118,656.983323,553.663043,505.718844,434.519997,364.909762,324.290534,275.532244,235.336459,230.295617,243.130330,639.166149,607.427433,558.628107,485.046138,427.776088,379.351244,342.981138,300.653729,281.230998,329.227304,719.825592,656.244881,599.436838,517.455155,446.360739,421.913662,424.428379,370.133316,395.202616,390.301227
49,786.180761,681.555232,615.085511,559.568169,505.689622,421.768587,388.457958,339.356413,328.370133,302.154788,749.014946,643.789414,601.872097,503.650564,437.878756,361.399818,329.474938,298.323577,237.664559,243.486995,695.748825,637.868210,570.631413,494.298794,398.925983,316.573559,279.754979,233.352128,192.045267,164.772562,684.144310,583.061123,546.884729,468.521619,406.338364,284.181655,246.183896,155.347236,114.178509,91.086839,673.054230,565.844599,488.168768,421.205841,347.033994,282.387284,199.530005,122.447476,43.571902,0.000000,655.497858,570.133092,495.660457,429.339035,381.011022,305.625468,202.529643,164.087934,88.708262,80.864940,684.404254,590.995300,534.907685,438.010140,378.107210,328.808495,260.482614,181.362713,141.386647,139.492767,692.456878,586.810165,536.420335,463.336502,392.831508,347.756115,291.131094,239.141543,217.347482,218.645407,670.775095,637.087534,586.351102,511.565679,446.472950,392.197856,352.440423,298.473722,265.939218,307.361446,748.418370,682.051379,622.796213,535.783313,463.039305,433.099164,428.424445,363.970325,383.119082,369.219810
50,414.019644,408.177262,399.437408,401.313640,485.067649,510.045255,557.652082,622.052772,662.817436,727.131654,324.771317,344.582341,337.319594,371.619164,412.059504,473.483497,531.322928,591.136588,663.697970,704.551597,260.254137,262.163369,282.679763,313.165273,353.244142,438.102427,505.574299,556.104289,611.460438,673.159065,144.587652,176.928383,212.942058,242.632434,314.059752,400.618174,442.487548,533.595118,622.958290,700.559886,117.370597,129.542369,179.373073,246.881121,314.143899,381.543265,459.193939,546.178867,616.295911,655.497858,0.000000,86.851974,160.086096,229.981145,274.555822,353.584028,463.334497,509.034791,589.871579,692.232607,56.464032,88.247103,158.286402,230.092544,310.618403,361.110670,436.111042,521.200283,611.761526,669.574219,116.438831,166.362341,224.674855,281.458141,329.588398,391.189730,470.884845,553.005529,641.902985,707.271416,198.459848,231.952553,264.737446,293.429005,401.937164,467.254965,500.409097,587.484021,668.500166,731.856915,290.704292,315.075174,341.305304,403.612534,422.700697,481.746630,552.824633,629.843601,686.774261,757.815871
51,439.914713,410.805095,387.915666,377.538156,447.770164,458.979169,501.375239,558.930029,597.544175,657.343760,355.066604,344.410886,326.892953,336.336909,363.571717,413.562765,467.980641,524.341258,590.632982,630.922487,285.124569,268.082319,266.013558,274.563022,293.627671,370.007789,435.862229,482.874304,535.429266,594.908219,187.153768,165.998978,186.702003,187.513382,251.365621,323.197468,364.163521,452.496397,541.992474,617.821825,161.437419,102.113755,110.459512,171.662070,232.964909,299.995351,375.345045,462.915569,531.508039,570.133092,86.851974,0.000000,74.682737,143.173945,189.232432,267.047079,376.653402,422.286597,503.318709,605.594828,117.866391,45.987450,88.521532,143.891478,225.548880,275.214500,349.704745,434.416658,524.990632,582.791190,149.860930,127.365939,166.822813,208.059539,248.072595,308.576036,386.956744,467.967990,556.385673,621.395304,196.279534,211.003184,224.083693,232.171592,331.548140,391.311598,421.264555,505.164180,584.300706,648.322242,299.057516,298.667117,306.337486,347.465209,354.858961,410.160444,480.043120,550.892801,607.888567,676.431027
52,455.635474,407.713480,373.368846,352.489748,408.471037,407.413065,444.808726,496.374782,533.138990,589.507563,377.416362,341.752295,316.198526,302.509150,316.471057,355.142453,406.020192,459.236061,520.848811,560.676846,306.820791,275.589471,253.902973,240.996660,238.394802,305.330028,369.201201,413.379678,463.963572,522.110482,230.278377,172.486375,174.983186,144.496762,194.830611,251.738028,291.882702,378.569337,468.033875,543.296583,208.686035,113.793125,64.312569,105.544622,159.610896,226.141262,300.688189,388.323929,456.873510,495.660457,160.086096,74.682737,0.000000,72.422711,114.658588,193.866205,303.807584,349.689122,430.033781,532.502945,191.618638,104.960298,90.122742,81.805241,164.336066,210.029108,281.785037,364.069572,454.584297,512.215042,215.119301,153.396044,162.887394,174.476797,195.560142,251.743987,325.938661,403.674199,490.493810,554.350323,239.329235,238.791803,232.382937,215.248967,295.663747,345.142270,369.212949,446.478898,521.411924,586.560687,341.858308,323.293571,313.930054,329.989159,321.861150,370.273004,437.141632,497.762572,554.447829,618.497605
53,508.081370,447.757764,404.896612,374.994717,413.796699,396.901635,425.970799,466.718218,499.645263,548.715496,435.015152,383.882609,352.940173,318.062172,315.335837,335.687972,379.080220,425.431127,476.314151,514.692361,365.452181,326.987422,292.449614,260.587035,230.011273,276.199845,333.979906,370.847865,415.644021,469.257295,299.304116,228.885133,219.867917,164.730386,188.327183,207.800726,243.832835,322.346308,410.940567,482.315651,279.091795,178.038633,106.046129,96.662188,113.678367,173.268424,239.352243,327.347522,392.022996,429.339035,229.981145,143.173945,72.422711,0.000000,55.289084,124.379826,233.575841,279.130901,360.386668,462.531863,255.088067,161.912247,114.892071,28.065450,96.382042,138.498402,209.377292,291.997610,382.566518,440.276685,267.198743,178.155755,158.450472,136.131612,134.355380,184.852827,255.637673,331.840351,418.230762,481.946963,268.838332,254.198403,229.959091,189.567290,245.547671,284.721920,304.037889,376.808446,449.855511,515.306698,365.863032,330.173035,304.773445,295.822228,273.444471,314.511938,377.911077,430.953260,487.216172,548.756158
54,507.732109,436.484458,387.350458,351.241894,377.845949,352.438813,377.447482,414.176051,446.021135,493.764696,441.285910,375.645233,340.827222,290.860008,277.409967,287.792290,327.820547,371.928552,421.091383,459.410227,374.119616,328.860943,283.811285,238.509523,190.615679,225.133733,280.495479,315.876645,360.364783,414.396007,323.965988,239.621980,220.443455,150.986476,152.637191,153.146722,188.577162,268.029751,356.998591,430.030822,307.009683,200.226942,120.251347,75.792641,60.292282,118.029114,186.931464,274.898434,342.286765,381.011022,274.555822,189.232432,114.658588,55.289084,0.000000,83.013758,192.052639,238.123654,316.910870,419.510528,304.941919,213.774610,170.174095,77.320450,101.979113,124.481903,182.560315,257.065572,346.576596,403.546967,321.034690,233.228696,209.007753,172.601257,147.582079,182.832453,240.939491,308.702550,390.788397,451.832050,323.883825,307.539705,279.168018,230.235789,265.126918,290.098878,300.836572,361.707556,426.997969,493.377648,420.026790,380.830366,350.119389,327.481776,293.744297,325.410450,382.840782,422.231642,476.994131,531.830085
55,578.259391,498.457232,443.661803,401.003759,408.043299,365.001502,377.337927,396.908419,421.937137,457.535423,516.690281,441.341882,403.695796,338.082110,307.863613,293.389194,319.222766,350.358189,380.941874,416.044366,451.341154,402.769278,351.105329,294.521887,224.544198,223.335995,262.543693,283.184439,315.911745,361.009664,406.614558,319.183582,295.706157,220.216856,197.481529,137.341472,156.911205,212.719525,297.558165,363.121758,389.979930,282.935758,202.680627,148.919674,87.998412,90.799939,124.503841,210.021778,269.474371,305.625468,353.584028,267.047079,193.866205,124.379826,83.013758,0.000000,109.977641,155.953299,236.290662,338.673588,379.260669,285.465920,230.525635,132.727780,92.126278,72.983082,104.813389,174.161847,263.563828,320.583433,387.510479,286.572665,245.694467,185.673737,130.385667,135.352269,171.943647,230.497757,309.596978,369.548535,374.637545,348.632776,308.083606,243.693736,239.775310,242.569828,241.929905,288.847522,347.903600,414.469141,462.696082,410.345132,366.471572,317.755606,267.431234,283.543437,330.897478,354.202811,406.865598,455.904122
56,665.171502,575.546122,515.188235,466.291258,450.011343,388.118428,383.386391,378.429575,392.333770,408.730651,610.839981,524.125480,484.021244,403.418772,356.698660,314.401923,319.101011,329.357380,330.365274,358.684741,548.603913,496.265083,437.923217,371.613243,285.782907,245.523483,256.719567,252.845031,263.558486,291.136391,513.136464,420.978280,392.749002,313.948971,272.395309,167.313984,157.187794,155.160864,221.791776,271.698464,497.731840,390.003808,309.654021,249.816166,177.766317,134.025943,83.604407,133.451608,171.691205,202.529643,463.334497,376.653402,303.807584,233.575841,192.052639,109.977641,0.000000,46.072357,126.973069,228.956584,487.343203,392.959426,333.842033,238.542372,175.616776,127.376541,71.527308,73.659316,157.076178,212.740598,491.477825,384.364969,334.371837,262.859324,193.618804,158.846697,136.061269,152.661383,214.954331,268.698217,468.386946,435.796787,387.138787,314.227384,268.776011,237.488406,215.137974,222.840211,259.969300,325.447219,548.140067,485.555231,430.995101,357.351584,291.290216,282.269881,307.301470,295.881624,341.094382,374.393663
57,705.309751,612.956613,551.189149,500.711327,476.990551,409.474991,398.436320,383.519260,392.163900,399.139328,653.222480,563.478576,522.849463,438.465529,387.362747,336.811232,333.468503,334.705324,321.724176,345.822058,591.955236,538.730869,478.818116,410.346900,321.512110,270.900674,271.323775,257.106830,256.405724,273.250437,558.759104,465.672829,436.425457,357.242628,311.872105,199.883760,181.559903,153.192345,203.070869,240.807475,543.589765,435.786869,355.477265,294.835549,221.893015,172.734296,105.791116,121.773382,139.028820,164.087934,509.034791,422.286597,349.689122,279.130901,238.123654,155.953299,46.072357,0.000000,82.733148,183.628252,532.198370,437.662749,377.233538,283.094405,216.305447,165.632548,96.810633,43.323069,113.039563,167.471676,534.681885,425.723001,373.185071,299.381414,228.766718,185.328858,141.791721,130.775167,178.090552,227.150969,507.955471,473.253757,422.269522,347.647832,289.609477,246.775384,216.368974,203.236725,226.179004,289.917555,584.345209,518.437327,460.598266,379.252181,309.342318,290.823354,305.184583,277.407646,317.594235,342.220411
58,762.486357,664.284030,599.952611,546.708468,508.581962,432.027391,409.798856,377.432221,376.327253,366.256194,716.423997,619.615776,578.115509,486.636328,427.894354,363.658489,346.063049,331.121937,293.570369,308.969876,658.135832,602.720362,539.284111,466.668425,373.418112,305.997325,287.725124,256.408618,235.126920,230.801390,633.077626,536.583002,504.378550,424.824138,371.458216,251.340428,221.733530,155.456505,165.023292,175.819193,619.295850,511.287260,431.490470,367.938812,293.462051,235.739773,155.232691,115.290470,80.356551,88.708262,589.871579,503.318709,430.033781,360.386668,316.910870,236.290662,126.973069,82.733148,0.000000,102.600935,614.306336,519.885466,459.934457,365.393385,298.831515,247.695670,175.594148,92.895707,73.402973,107.078740,617.408940,508.237904,454.794199,380.018970,309.079044,260.962602,202.424780,155.237341,156.227109,182.741666,589.760716,553.963236,501.586003,426.077115,357.879303,303.950304,265.297361,220.451611,208.063974,262.268856,664.055681,595.736686,535.296377,447.119203,374.332929,345.389143,344.674314,290.653961,318.344256,321.404456
59,854.178464,752.281813,686.548519,631.779547,582.803586,500.311468,468.662388,420.124283,408.099341,376.980413,812.252418,711.288095,669.470446,573.990329,510.708971,437.738900,408.816590,379.159575,316.332276,318.501519,755.881449,699.405856,634.201136,559.613553,464.852575,388.360068,356.980631,313.121052,272.863837,241.311709,734.657567,636.972178,603.521427,524.125903,467.257118,345.272606,311.070041,227.879417,194.998276,155.801095,721.323588,613.336225,533.733143,469.532223,394.878120,334.936726,252.394777,190.492362,117.267900,80.864940,692.232607,605.594828,532.502945,462.531863,419.510528,338.673588,228.956584,183.628252,102.600935,0.000000,715.801732,621.232276,559.965747,466.655166,397.206083,345.159767,270.127911,181.648759,105.852476,73.579556,717.004557,605.942936,549.984826,473.670389,402.841442,349.558993,279.835617,209.560010,160.413341,144.854430,685.002707,646.800063,592.073460,515.683743,435.344900,371.208653,326.551875,254.480496,202.694895,234.546511,754.499081,682.267746,618.279964,522.086224,447.506799,407.831714,390.473921,311.146045,321.188898,296.424097
60,463.561934,463.071506,455.717148,457.702799,540.539761,563.037401,609.263678,671.251651,711.103771,773.109137,373.773254,400.080103,393.634140,427.106464,465.426124,523.688300,580.294654,638.604939,707.549508,748.027301,311.821872,317.388083,339.135638,368.004334,403.170881,484.653171,551.371801,599.764049,653.047086,712.770781,193.991807,233.342985,268.675953,293.273496,362.625225,440.921940,482.001593,570.122385,659.605108,734.705900,167.848794,183.774038,223.883414,288.541863,350.748898,417.639077,491.787410,579.630927,646.713478,684.404254,56.464032,117.866391,191.618638,255.088067,304.941919,379.260669,487.343203,532.198370,614.306336,715.801732,0.000000,94.685584,161.480727,249.178660,324.205633,376.346820,452.730237,540.164096,630.135541,687.902803,63.579257,146.437206,211.598784,278.835833,335.750857,398.068532,479.426615,563.665559,653.546660,719.941131,154.141504,194.893879,237.269484,279.237113,392.854207,463.254824,500.263292,591.769899,676.298527,737.825304,239.186685,272.508287,307.573948,382.209782,410.742616,472.609285,544.165050,628.310466,684.792140,759.467165
61,477.719405,453.945109,432.967111,423.430222,493.449698,502.871755,543.956201,599.160935,636.806947,694.286443,391.088877,387.777494,371.652445,382.234432,408.186716,455.384035,508.414827,563.143835,625.808205,665.609297,322.269856,309.823636,311.205146,320.402229,336.183651,408.906778,473.593082,518.332630,568.674291,626.050555,216.639536,209.556785,232.299369,232.027252,293.336920,356.572926,396.386491,481.212715,570.460631,643.657625,189.539772,146.645290,152.910103,209.051243,263.712195,329.344206,400.516416,488.543778,553.928115,590.995300,88.247103,45.987450,104.960298,161.912247,213.774610,285.465920,392.959426,437.662749,519.885466,621.232276,94.685584,0.000000,70.699964,154.577122,230.085672,282.010442,358.272115,445.524824,535.570247,593.359537,110.209326,87.249398,138.158578,193.412917,244.430337,306.573503,387.330410,470.840172,560.463067,626.576440,150.337935,167.350665,186.686054,206.508641,313.735068,379.287968,413.270845,501.993752,584.775190,647.254679,253.071061,254.864262,267.515787,318.893247,334.775920,393.516174,464.577653,542.476727,599.340706,671.461887
62,525.517535,488.690392,459.019411,441.079014,498.566009,495.289588,530.225785,576.998226,611.588659,662.872845,442.075981,422.187308,400.087286,392.363422,405.874870,439.984907,487.798074,537.334304,591.007676,629.528768,371.700163,349.942500,337.867434,330.656541,325.930734,385.487513,446.125988,485.125135,530.535933,583.710973,275.603697,245.904110,257.663827,234.584398,282.359610,321.866203,358.627207,436.265369,524.273819,593.252226,249.644640,181.784084,153.767404,189.827160,227.320044,288.152121,351.522436,439.042456,499.826733,534.907685,158.286402,88.521532,90.122742,114.892071,170.174095,230.525635,333.842033,377.233538,459.934457,559.965747,161.480727,70.699964,0.000000,98.211345,164.187590,216.672721,293.232714,381.587153,470.810406,528.388084,157.650712,65.574894,79.929893,123.289698,174.512859,236.805647,318.007957,402.189507,492.097768,558.565375,155.443659,149.140510,144.554067,143.687354,245.218936,308.980113,342.574169,431.612223,515.114627,577.160539,255.579000,233.171475,227.097941,259.230331,267.534796,324.616355,395.303623,471.816195,528.698648,600.816286
63,529.900418,472.680738,431.184888,402.270772,441.862113,424.341819,452.484066,491.336926,523.340397,570.333902,454.842482,408.250706,378.292051,345.771439,343.349132,362.334060,404.457439,449.247727,496.911022,534.670548,384.728062,348.792616,317.276335,287.877374,257.886611,301.610169,357.810500,392.494991,435.074006,486.565696,312.082291,248.570743,242.918319,191.417642,216.345969,230.260121,264.484984,338.699767,426.333923,495.074178,290.342860,193.926520,127.671698,124.647277,137.453172,192.991235,253.387702,340.836607,402.202070,438.010140,230.092544,143.891478,81.805241,28.065450,77.320450,132.727780,238.542372,283.094405,365.393385,466.655166,249.178660,154.577122,98.211345,0.000000,83.033173,131.357741,206.027341,291.861092,382.261525,440.103055,254.783632,157.963732,132.213751,108.647880,114.604475,169.946632,245.067737,324.553059,412.603721,477.506237,248.220236,230.252198,203.197549,161.512806,221.321937,265.024884,287.602989,365.095810,441.568076,506.236276,342.996341,304.154584,277.070769,268.524887,248.813140,292.577128,357.718156,415.980711,472.647873,537.062480
64,602.050230,536.190146,488.723755,453.220238,476.797333,444.217232,462.343316,487.173431,513.423377,549.600598,530.700208,473.994965,440.622231,392.725371,375.882757,375.357259,406.826202,441.283093,472.829862,507.483375,461.448413,421.331271,382.028023,340.304335,289.255656,307.489388,352.264211,375.193089,407.471913,450.229853,394.265576,324.888922,313.257864,250.202544,253.493073,224.331002,248.144302,302.674915,384.804381,444.631512,373.019445,274.162952,201.697027,175.636117,149.490414,179.066871,213.909355,295.695758,346.500871,378.107210,310.618403,225.548880,164.336066,96.382042,101.979113,92.126278,175.616776,216.305447,298.831515,397.206083,324.205633,230.085672,164.187590,83.033173,0.000000,52.507195,129.051037,217.594464,306.622819,364.215489,320.053097,209.420742,159.386098,93.807390,46.019147,88.471880,162.055962,242.473540,331.310120,396.935415,292.805522,261.795824,217.507363,151.567958,163.717603,190.803566,207.740334,282.165479,358.883070,423.322869,375.251468,319.195353,274.371707,232.117422,192.350620,224.114099,284.103303,334.662905,391.038620,454.172683
65,632.213718,559.231324,507.559945,467.674458,479.850383,437.982450,449.489282,465.424453,487.974121,517.703288,564.942352,499.422213,463.698522,405.407141,379.279768,366.252063,390.371464,417.962038,439.865793,472.486628,497.002333,453.106215,407.798250,357.929860,294.652905,295.991970,332.250605,347.588176,373.419403,411.010008,437.538509,361.245018,344.599656,274.955737,264.215890,209.612840,225.314243,265.897233,343.654212,398.756511,417.585426,315.255778,238.690615,199.987227,154.353197,163.022933,178.169448,254.037946,299.067543,328.808495,361.110670,275.214500,210.029108,138.498402,124.481903,72.983082,127.376541,165.632548,247.695670,345.159767,376.346820,282.010442,216.672721,131.357741,52.507195,0.000000,76.562462,165.121030,254.151265,311.783691,372.449988,260.882289,207.656587,135.541999,67.780016,63.161168,118.122373,193.675047,281.263579,346.206008,342.326946,308.522500,260.058740,188.463164,167.608234,171.681246,177.022648,239.580631,311.430048,376.808577,420.767554,359.488242,308.258932,248.580746,194.906221,211.417970,262.275516,297.955673,353.099217,411.117537
66,683.007167,601.666484,545.254031,500.335651,496.906596,442.726990,444.045232,445.644833,461.709295,480.131573,621.214654,545.547595,507.398213,437.069850,399.325399,368.928580,380.989448,396.742140,401.740357,430.204813,555.349873,507.458712,455.694481,397.068526,320.661074,298.215111,319.337103,321.316679,334.874366,362.075513,504.992600,421.942620,400.084313,325.028209,298.519269,213.551351,214.513217,226.225358,292.385188,337.028334,486.524868,381.482873,302.349177,253.132239,191.432188,171.201039,148.178544,204.753956,235.431151,260.482614,436.111042,349.704745,281.785037,209.377292,182.560315,104.813389,71.527308,96.810633,175.594148,270.127911,452.730237,358.272115,293.232714,206.027341,129.051037,76.562462,0.000000,88.966988,177.590707,235.248898,448.727985,336.099387,280.073431,204.551077,133.563195,89.140587,74.132777,126.297179,209.342801,272.569941,415.144623,378.437095,326.170288,251.092092,197.451220,168.430119,152.232879,184.652207,244.454203,310.882690,488.544414,421.679171,364.007724,286.362530,219.762982,213.092854,244.906190,252.237662,303.411722,351.138179
67,738.742316,649.068981,588.385844,538.946698,518.536677,452.251343,441.749374,426.106273,433.620465,437.287846,683.615722,597.779938,557.675999,476.270404,427.471691,379.341701,376.785208,377.406132,360.633747,382.692832,620.664217,569.045909,511.384596,445.255786,358.774123,312.651689,314.618500,299.810303,296.289533,307.962109,580.749117,491.375959,464.634736,386.317617,346.054479,238.719787,223.274552,195.396657,238.267916,265.675516,564.072835,457.092717,376.803751,320.036045,249.739614,207.536779,147.336858,161.998452,165.163582,181.362713,521.200283,434.416658,364.069572,291.997610,257.065572,174.161847,73.659316,43.323069,92.895707,181.648759,540.164096,445.524824,381.587153,291.861092,217.594464,165.121030,88.966988,0.000000,90.586785,148.375007,537.550542,425.045747,368.360555,292.053548,221.194822,169.425354,110.582086,87.464863,141.296801,196.552596,503.360379,465.411040,411.458966,335.394393,265.118248,214.226149,179.525492,159.932541,186.859293,251.971713,574.026651,504.015283,442.718504,354.499106,282.188199,257.103286,265.715353,234.104208,274.566713,302.070792
68,817.347468,723.080753,660.192389,608.367856,576.294302,502.141484,482.035785,450.832443,449.207404,435.892334,766.201377,675.130275,634.199680,546.974849,491.851029,432.321660,417.903426,404.484734,364.959104,377.897087,704.973021,651.733847,591.376689,521.828438,431.204816,371.501777,358.538578,329.475351,307.998097,298.953290,669.540487,578.052105,549.367018,470.250691,423.992580,308.589377,284.208173,227.269954,235.988548,232.431195,653.451082,546.087776,465.706366,406.875464,334.607049,285.077323,211.724423,187.434935,148.693675,141.386647,611.761526,524.990632,454.584297,382.566518,346.576596,263.563828,157.076178,113.039563,73.402973,105.852476,630.135541,535.570247,470.810406,382.261525,306.622819,254.151265,177.590707,90.586785,0.000000,57.841558,625.837537,511.941119,453.061823,375.762831,305.863552,249.143958,175.493220,104.206967,82.874320,116.156416,587.423859,547.113507,490.894274,414.320378,329.997904,265.410334,221.187096,157.309663,134.674144,190.013371,652.785300,578.750485,513.692231,416.326051,341.702397,302.600399,289.739559,223.070371,246.552486,248.357079
69,867.274012,770.494252,706.526350,653.554694,615.091044,537.178110,511.904576,472.212685,465.175841,441.636607,818.589971,724.604673,683.311656,593.177770,534.961157,469.910898,449.241387,428.168931,376.149086,382.963974,758.473484,704.351923,642.576748,571.366641,479.058762,413.064359,392.584604,356.599504,325.681292,304.247927,725.847797,633.115267,603.344314,523.957592,474.733663,356.501508,328.469844,259.980566,249.198283,224.936015,710.159493,602.591473,522.209469,462.296507,389.249805,336.755071,259.552765,219.878773,162.642118,139.492767,669.574219,582.791190,512.215042,440.276685,403.546967,320.583433,212.740598,167.471676,107.078740,73.579556,687.902803,593.359537,528.388084,440.103055,364.215489,311.783691,235.248898,148.375007,57.841558,0.000000,683.052029,568.690006,509.039025,431.531871,362.170893,304.205123,227.631075,148.357664,87.142195,80.495252,642.955867,601.695233,544.633206,468.107996,378.678256,309.688540,263.146874,183.736462,129.685159,168.006558,705.853469,630.126083,563.573233,462.674140,387.929919,343.362219,320.489476,237.771441,248.211648,229.778962
70,527.127753,524.612452,514.502576,513.263977,591.695530,607.889624,651.129151,708.432026,746.543462,804.490109,437.349142,460.858177,452.320692,478.719041,511.568465,563.422747,617.546695,673.023188,735.913800,775.622525,375.074424,378.566562,395.902539,418.142933,443.444175,518.707931,583.696760,628.493357,678.369548,734.897860,257.477506,290.020836,322.064942,336.249814,401.222205,466.482911,505.940802,589.063761,677.965457,749.207641,231.150197,235.079398,260.306399,319.059533,373.130550,437.989679,506.485266,594.418002,656.983323,692.456878,116.438831,149.860930,215.119301,267.198743,321.034690,387.510479,491.477825,534.681885,617.408940,717.004557,63.579257,110.209326,157.650712,254.783632,320.053097,372.449988,448.727985,537.550542,625.837537,683.052029,0.000000,117.539391,183.504635,258.391280,322.804878,384.153851,465.763283,551.207961,641.284456,708.313260,94.756139,141.071082,191.636018,246.050995,361.754283,436.210932,476.765492,571.946367,659.551219,718.621421,175.633551,212.369742,253.991751,338.832331,376.307447,440.072804,511.240421,601.925324,657.493181,735.488823
71,564.876702,538.087626,513.359118,499.233111,561.075644,560.246716,595.720456,642.392544,676.675920,726.870316,478.337146,471.644861,452.984509,453.109821,469.866517,505.511586,553.316012,602.413808,654.272503,692.355888,409.462616,395.323628,391.439638,391.096568,390.940135,450.927419,511.107477,549.003313,592.920002,644.344629,303.068644,293.289632,311.341261,296.659142,347.338307,385.916598,421.731597,496.255721,583.250743,649.428110,275.761774,229.133047,215.169873,255.233254,291.561731,350.609084,409.933508,496.528444,553.663043,586.810165,166.362341,127.365939,153.396044,178.155755,233.228696,286.572665,384.364969,425.723001,508.237904,605.942936,146.437206,87.249398,65.574894,157.963732,209.420742,260.882289,336.099387,425.045747,511.941119,568.690006,117.539391,0.000000,66.651825,140.945278,206.887904,267.489204,348.887050,434.434493,524.416188,591.510592,90.683490,86.319037,99.749262,132.919501,247.449212,320.069294,359.664573,454.444091,542.046317,601.118041,190.007190,173.136055,180.286150,237.959108,264.473964,326.872385,398.404883,485.774376,541.739593,618.714944
72,605.381499,567.610091,535.910330,515.127489,566.088753,554.650553,584.408855,623.147835,654.335074,698.453332,521.573712,501.186870,477.888360,463.568575,470.049146,494.138194,536.634268,580.436466,623.518854,660.012995,451.332633,429.753884,415.554479,402.716694,386.458224,433.806763,489.126057,521.170379,559.870111,606.703602,352.532567,325.636093,335.678602,305.212827,343.685392,360.683081,392.522616,458.379985,542.720883,604.006907,325.957445,261.642892,227.032965,249.937668,269.299599,320.697232,370.143659,454.162257,505.718844,536.420335,224.674855,166.822813,162.887394,158.450472,209.007753,245.694467,334.371837,373.185071,454.794199,549.984826,211.598784,138.158578,79.929893,132.213751,159.386098,207.656587,280.073431,368.360555,453.061823,509.039025,183.504635,66.651825,0.000000,77.655846,147.361667,205.464509,285.954472,371.480440,461.117997,528.255801,135.071928,102.969277,71.979110,68.798453,181.303809,253.417488,293.275872,388.686596,477.005987,535.337637,217.003404,171.941431,151.375143,181.271633,199.512860,261.011036,332.567460,419.125243,475.093910,552.176908
73,630.105553,578.889779,539.233507,510.918629,548.204896,524.943403,547.943699,577.748929,605.441721,643.197228,551.073495,513.707357,485.279156,454.182255,448.606730,459.125836,495.072716,532.686387,566.570787,601.289838,480.344192,449.954112,423.685057,396.524369,362.168037,393.787089,442.685586,468.160739,501.276763,543.486403,393.721923,346.938567,347.123066,299.930186,322.115178,313.742613,340.360303,396.275484,477.388315,534.285731,368.864359,286.694479,231.890857,232.533789,230.030150,269.923248,307.513854,387.957595,434.519997,463.336502,281.458141,208.059539,174.476797,136.131612,172.601257,185.673737,262.859324,299.381414,380.018970,473.670389,278.835833,193.412917,123.289698,108.647880,93.807390,135.541999,204.551077,292.053548,375.762831,431.531871,258.391280,140.945278,77.655846,0.000000,70.995427,127.809456,208.501640,294.071074,383.868848,451.000865,211.701279,173.958296,124.752326,59.016069,123.767175,185.884287,221.427630,314.187579,401.171811,460.776802,285.337002,225.623727,181.827212,159.905585,148.402923,202.113930,272.315619,349.815126,406.510025,480.662105
