source_id,target_id,distance
38,85,420.293236
38,86,396.704620
38,87,385.535349
38,88,397.168404
38,89,423.391708
38,90,715.492203
38,91,696.466176
38,92,644.196982
38,93,570.874399
38,94,550.253501
38,95,531.990973
38,96,504.025883
38,97,447.401686
38,98,466.788531
38,99,466.727963
39,40,637.346003
39,41,581.086274
39,42,516.803623
39,43,450.223012
39,44,383.152555
39,45,267.946867
39,46,204.702041
39,47,140.274315
39,48,98.197012
39,49,87.949527
39,50,672.419852
39,51,603.877992
39,52,512.499437
39,53,432.020723
39,54,393.908864
39,55,319.541650
39,56,237.010415
39,57,202.498698
39,58,159.168765
39,59,142.726610
39,60,666.061313
39,61,591.008088
39,62,547.074253
39,63,478.871159
39,64,433.204294
39,65,371.720046
39,66,310.691039
39,67,267.126579
39,68,220.172285
39,69,208.081400
39,70,693.648059
39,71,625.327394
39,72,570.838820
39,73,516.439460
39,74,440.495144
39,75,376.499945
39,76,330.027212
39,77,306.102438
39,78,289.790169
39,79,303.667114
39,80,728.320001
39,81,651.080186
39,82,612.825385
39,83,527.465366
39,84,472.169808
39,85,430.697840
39,86,398.354492
39,87,376.190343
39,88,375.820236
39,89,390.320823
39,90,745.391046
39,91,723.165723
39,92,667.373229
39,93,590.160089
39,94,560.412333
39,95,536.768145
39,96,500.934597
39,97,430.695374
39,98,442.007414
39,99,431.825114
40,41,73.051217
40,42,121.122440
40,43,197.059358
40,44,261.150876
40,45,382.721892
40,46,437.451910
40,47,506.455845
40,48,607.086892
40,49,669.591432
40,50,104.608155
40,51,104.814558
40,52,154.240758
40,53,230.888223
40,54,272.986456
40,55,365.218708
40,56,459.961552
40,57,511.428112
40,58,576.181481
40,59,665.503159
40,60,145.407096
40,61,165.239859
40,62,197.210126
40,63,253.319653
40,64,334.795207
40,65,399.690570
40,66,456.327887
40,67,541.417244
40,68,636.993302
40,69,664.112442
40,70,263.383027
40,71,266.999104
40,72,293.727658
40,73,308.453655
40,74,366.486057
40,75,465.594687
40,76,503.033463
40,77,552.757653
40,78,669.000207
40,79,703.017447
40,80,325.370892
40,81,318.323401
40,82,338.204938
40,83,404.766615
40,84,429.232035
40,85,487.134708
40,86,542.434197
40,87,607.318004
40,88,682.425636
40,89,766.315846
40,90,394.654160
40,91,420.289461
40,92,433.265272
40,93,444.726241
40,94,519.884059
40,95,557.815713
40,96,607.623605
40,97,677.091068
40,98,739.525170
40,99,805.400011
41,42,71.220518
41,43,132.360596
41,44,199.052011
41,45,319.920639
41,46,378.046350
41,47,446.496659
41,48,544.263623
41,49,607.644366
41,50,102.402016
41,51,54.550485
41,52,81.903533
41,53,161.671113
41,54,204.156213
41,55,296.362798
41,56,392.527919
41,57,444.279896
41,58,510.057347
41,59,600.184822
41,60,122.804261
41,61,107.300804
41,62,129.161762
41,63,180.546249
41,64,261.786469
41,65,326.926309
41,66,384.706038
41,67,470.521107
41,68,567.787844
41,69,595.628077
41,70,227.587833
41,71,214.006021
41,72,230.366851
41,73,239.023179
41,74,293.732970
41,75,392.580267
41,76,430.550500
41,77,480.694784
41,78,597.739822
41,79,631.715917
41,80,289.775197
41,81,267.137054
41,82,279.657052
41,83,336.080986
41,84,357.600103
41,85,414.408124
41,86,469.393990
41,87,534.340276
41,88,609.640959
41,89,693.853638
41,90,354.147021
41,91,373.356423
41,92,377.411338
41,93,380.222233
41,94,451.610997
41,95,487.763785
41,96,535.804413
41,97,604.044534
41,98,666.485974
41,99,732.686488
42,43,80.754905
42,44,140.945067
42,45,262.179986
42,46,316.331225
42,47,385.333442
42,48,486.256898
42,49,548.571312
42,50,173.453411
42,51,116.868282
42,52,71.102192
42,53,120.328016
42,54,159.706176
42,55,250.149305
42,56,342.205747
42,57,393.167605
42,58,456.892896
42,59,545.574312
42,60,189.230645
42,61,151.002234
42,62,150.114867
42,63,172.085901
42,64,244.243746
42,65,298.014608
42,66,347.034475
42,67,429.109596
42,68,520.841330
42,69,546.890251
42,70,281.922135
42,71,253.150150
42,72,252.575907
42,73,245.189597
42,74,279.553379
42,75,366.795680
42,76,397.527666
42,77,444.468728
42,78,557.107905
42,79,591.124710
42,80,342.175995
42,81,305.821164
42,82,307.906118
42,83,340.801158
42,84,350.086009
42,85,397.811803
42,86,446.275500
42,87,506.097426
42,88,578.065755
42,89,659.073826
42,90,401.005752
42,91,413.608854
42,92,406.659859
42,93,394.440788
42,94,455.039303
42,95,484.859342
42,96,524.459067
42,97,579.349392
42,98,639.331940
42,99,699.847992
43,44,67.114319
43,45,187.565039
43,46,246.285937
43,47,314.417970
43,48,411.979947
43,49,475.290368
43,50,223.043146
43,51,155.425938
43,52,65.648153
43,53,42.129875
43,54,79.031658
43,55,169.616266
43,56,263.011076
43,57,314.393646
43,58,379.202186
43,59,468.807018
43,60,223.192763
43,61,159.089616
43,62,132.562334
43,63,116.703926
43,64,174.200896
43,65,220.158243
43,66,266.528158
43,67,348.363531
43,68,440.870210
43,69,467.436177
43,70,287.330076
43,71,239.903187
43,72,219.387195
43,73,195.755541
43,74,210.479210
43,75,289.495004
43,76,317.719576
43,77,363.992942
43,78,476.362728
43,79,510.382623
43,80,341.286611
43,81,287.954491
43,82,277.359376
43,83,284.618534
43,84,283.683417
43,85,324.661221
43,86,369.481093
43,87,427.200236
43,88,498.181429
43,89,578.595458
43,90,389.579932
43,91,392.820271
43,92,372.792327
43,93,345.231477
43,94,394.807369
43,95,419.331440
43,96,453.022633
43,97,501.369877
43,98,560.434577
43,99,619.611161
44,45,121.606200
44,46,179.189606
44,47,247.457364
44,48,346.116542
44,49,409.042642
44,50,289.652999
44,51,221.522411
44,52,130.404069
44,53,58.786317
44,54,50.058172
44,55,116.606351
44,56,202.624188
44,57,252.943909
44,58,316.028144
44,59,404.644161
44,60,287.201867
44,61,217.954003
44,62,182.769684
44,63,139.793225
44,64,165.356536
44,65,187.961833
44,66,219.853030
44,67,295.446524
44,68,382.088193
44,69,407.158223
44,70,339.716601
44,71,284.055641
44,72,250.807504
44,73,213.974204
44,74,200.024995
44,75,256.256539
44,76,274.583937
44,77,316.092610
44,78,422.690161
44,79,456.482002
44,80,389.035000
44,81,327.008636
44,82,307.535258
44,83,288.826249
44,84,273.446122
44,85,300.538764
44,86,335.760109
44,87,386.289543
44,88,452.706135
44,89,529.296531
44,90,429.900476
44,91,426.597126
44,92,396.664980
44,93,355.081873
44,94,389.861874
44,95,406.262924
44,96,429.502275
44,97,462.664470
44,98,518.430926
44,99,571.728449
45,46,64.970291
45,47,128.686088
45,48,224.548321
45,49,287.725329
45,50,406.358173
45,51,337.567335
45,52,246.533095
45,53,164.672788
45,54,125.969904
45,55,69.369171
45,56,92.691008
45,57,137.517913
45,58,196.549730
45,59,283.737165
45,60,398.239370
45,61,323.126565
45,62,279.926423
45,63,215.031528
45,64,188.624231
45,65,158.238670
45,66,146.212583
45,67,197.370386
45,68,269.017429
45,69,291.275715
45,70,430.358689
45,71,365.115367
45,72,316.586633
45,73,266.151139
45,74,209.809986
45,75,208.058893
45,76,201.242029
45,77,227.984330
45,78,318.257069
45,79,350.959902
45,80,470.461413
45,81,397.698551
45,82,366.017273
45,83,307.508643
45,84,268.712654
45,85,265.113751
45,86,276.769654
45,87,308.768677
45,88,363.265689
45,89,430.857884
45,90,497.612353
45,91,483.586134
45,92,438.746684
45,93,376.506362
45,94,382.286513
45,95,382.427114
45,96,384.210292
45,97,386.106242
45,98,433.780574
45,99,475.143369
46,47,69.048405
46,48,173.088417
46,49,233.238219
46,50,467.838322
46,51,399.232014
46,52,307.870150
46,53,227.415171
46,54,190.185286
46,55,128.074290
46,56,95.726508
46,57,118.166385
46,58,160.148078
46,59,238.851486
46,60,461.594534
46,61,387.302610
46,62,344.667290
46,63,279.908246
46,64,248.703570
46,65,206.573658
46,66,173.760340
46,67,196.411175
46,68,243.078060
46,69,259.501121
46,70,495.291766
46,71,429.718714
46,72,380.085479
46,73,328.552129
46,74,265.972498
46,75,243.095487
46,76,221.686133
46,77,234.084907
46,78,302.310872
46,79,332.597547
46,80,534.849105
46,81,461.244927
46,82,428.124278
46,83,362.252388
46,84,317.840859
46,85,302.294595
46,86,300.736422
46,87,318.435823
46,88,360.930909
46,89,418.168095
46,90,560.318011
46,91,544.566401
46,92,497.006228
46,93,430.431758
46,94,426.584152
46,95,420.070185
46,96,411.332868
46,97,393.422490
46,98,433.440542
46,99,463.359991
47,48,106.251604
47,49,164.515768
47,50,534.855401
47,51,466.100123
47,52,374.913645
47,53,293.347546
47,54,254.310081
47,55,179.977564
47,56,108.094851
47,57,96.608559
47,58,108.595085
47,59,175.149647
47,60,526.798085
47,61,451.144276
47,62,406.873652
47,63,338.709244
47,64,296.431216
47,65,241.148729
47,66,190.101480
47,67,180.012108
47,68,196.145632
47,69,206.214854
47,70,553.727215
47,71,485.950544
47,72,432.728421
47,73,379.055624
47,74,307.376095
47,75,260.567886
47,76,225.290895
47,77,221.366314
47,78,262.497542
47,79,289.370494
47,80,589.662696
47,81,513.463488
47,82,476.935783
47,83,399.202073
47,84,348.262257
47,85,318.951087
47,86,302.734371
47,87,304.199984
47,88,332.570285
47,89,378.148754
47,90,609.725303
47,91,590.099545
47,92,537.729288
47,93,465.004512
47,94,448.118869
47,95,433.533210
47,96,412.802489
47,97,373.968527
47,98,405.118412
47,99,423.351374
48,49,64.502833
48,50,627.774756
48,51,559.059234
48,52,469.063826
48,53,386.192574
48,54,344.875060
48,55,259.262151
48,56,164.894254
48,57,119.408782
48,58,62.952648
48,59,71.522005
48,60,615.383271
48,61,537.586312
48,62,490.829040
48,63,418.389776
48,64,361.619700
48,65,293.176746
48,66,226.394648
48,67,171.556082
48,68,125.890788
48,69,120.958620
48,70,628.715256
48,71,558.082692
48,72,500.073738
48,73,444.646323
48,74,363.118054
48,75,287.344324
48,76,237.405184
48,77,209.196724
48,78,196.971653
48,79,215.403982
48,80,657.738335
48,81,578.342573
48,82,537.057980
48,83,443.686726
48,84,385.828222
48,85,338.672520
48,86,302.134297
48,87,277.995116
48,88,280.695547
48,89,304.643058
48,90,668.256513
48,91,642.538681
48,92,583.524206
48,93,503.336736
48,94,467.294926
48,95,441.127252
48,96,403.131165
48,97,333.781907
48,98,349.052155
48,99,348.227039
49,50,692.007812
49,51,623.259783
49,52,533.063679
49,53,450.274378
49,54,409.126497
49,55,323.755386
49,56,228.939597
49,57,181.801460
49,58,118.611378
49,59,60.145833
49,60,679.868876
49,61,602.089126
49,62,555.305349
49,63,482.737251
49,64,424.697880
49,65,354.766201
49,66,286.289403
49,67,222.061710
49,68,148.285052
49,69,128.741131
49,70,692.415592
49,71,621.517053
49,72,562.945689
49,73,507.424991
49,74,424.678822
49,75,343.361123
49,76,290.749589
49,77,255.405073
49,78,212.906585
49,79,222.019034
49,80,720.384749
49,81,640.593416
49,82,598.528770
49,83,502.117021
49,84,443.043803
49,85,391.381218
49,86,348.510609
49,87,313.687011
49,88,300.740564
49,89,305.999960
49,90,728.984085
49,91,701.894293
49,92,641.388092
49,93,559.602347
49,94,517.678388
49,95,487.479016
49,96,442.735152
49,97,359.069486
49,98,363.007732
49,99,346.294823
50,51,68.813834
50,52,159.988625
50,53,241.958827
50,54,282.899704
50,55,371.436015
50,56,469.069179
50,57,520.670815
50,58,587.908461
50,59,678.850338
50,60,46.292494
50,61,106.297037
50,62,153.896793
50,63,226.874476
50,64,307.470653
50,65,381.178924
50,66,446.711940
50,67,534.597287
50,68,637.042532
50,69,666.807871
50,70,164.038332
50,71,183.907469
50,72,226.482032
50,73,257.346314
50,74,332.496347
50,75,439.819071
50,76,485.360433
50,77,538.073695
50,78,658.445820
50,79,691.874335
50,80,224.489256
50,81,230.198294
50,82,259.375080
50,83,346.353814
50,84,383.167020
50,85,448.961614
50,86,510.363270
50,87,580.176115
50,88,658.303320
50,89,745.483736
50,90,295.467559
50,91,325.343422
50,92,347.584068
50,93,373.642561
50,94,457.127739
50,95,500.813221
50,96,558.996945
50,97,643.662234
50,98,708.285404
50,99,781.212874
51,52,91.383077
51,53,173.147146
51,54,214.200723
51,55,303.343559
51,56,400.966256
51,57,452.663605
51,58,519.758572
51,59,610.654456
51,60,72.550497
51,61,60.432967
51,62,97.397650
51,63,164.574150
51,64,246.770161
51,65,318.178253
51,66,381.701908
51,67,469.291742
51,68,570.608788
51,69,599.970177
51,70,173.080729
51,71,164.039715
51,72,189.179115
51,73,207.972473
51,74,274.799812
51,75,379.642868
51,76,422.714645
51,77,474.770763
51,78,594.384194
51,79,628.040749
51,80,235.344617
51,81,216.493780
51,82,233.672075
51,83,302.678512
51,84,331.922906
51,85,394.045981
51,86,453.021080
51,87,521.138180
51,88,598.391516
51,89,684.642756
51,90,300.440060
51,91,321.333108
51,92,329.646635
51,93,340.191447
51,94,417.060806
51,95,456.810144
51,96,510.001655
51,97,587.361384
51,98,651.227809
51,99,721.599645
52,53,82.975720
52,54,125.079308
52,55,216.427529
52,56,313.497408
52,57,365.329638
52,58,431.834364
52,59,522.457200
52,60,157.585928
52,61,96.026425
52,62,81.452038
52,63,104.950051
52,64,183.020377
52,65,245.508056
52,66,302.831616
52,67,388.854713
52,68,487.009051
52,69,515.322358
52,70,227.297842
52,71,188.288239
52,72,182.072904
52,73,174.709201
52,74,216.627212
52,75,311.960221
52,76,348.813630
52,77,398.803385
52,78,515.922251
52,79,549.884547
52,80,284.264267
52,81,239.695807
52,82,238.170146
52,83,271.041141
52,84,284.321931
52,85,336.875307
52,86,389.685641
52,87,453.444541
52,88,528.228609
52,89,612.110601
52,90,338.131343
52,91,347.085162
52,92,336.659186
52,93,323.465162
52,94,385.924119
52,95,417.757193
52,96,461.045085
52,97,524.109180
52,98,585.979062
52,99,651.168739
53,54,42.498791
53,55,134.716035
53,56,231.053315
53,57,282.862886
53,58,349.091222
53,59,439.607873
53,60,234.231684
53,61,161.626464
53,62,124.235650
53,63,85.755569
53,64,133.129704
53,65,178.384687
53,66,227.265690
53,67,310.912315
53,68,406.349049
53,69,433.982095
53,70,281.054306
53,71,225.569082
53,72,195.225573
53,73,163.776068
53,74,169.461168
53,75,247.608035
53,76,277.208019
53,77,324.562115
53,78,438.762846
53,79,472.802609
53,80,330.324003
53,81,269.557376
53,82,252.741680
53,83,247.748630
53,84,243.103538
53,85,282.608957
53,86,327.519441
53,87,385.969980
53,88,457.745945
53,89,539.098028
53,90,372.368529
53,91,370.924632
53,92,344.882286
53,93,310.708261
53,94,355.752052
53,95,378.627109
53,96,411.099298
53,97,459.740767
53,98,519.221825
53,99,579.637026
54,55,92.308601
54,56,188.587812
54,57,240.407704
54,58,306.764862
54,59,397.380987
54,60,272.528848
54,61,197.184035
54,62,154.974449
54,63,97.995027
54,64,115.375231
54,65,144.918217
54,66,187.534855
54,67,269.657546
54,68,364.050543
54,69,391.540269
54,70,308.809570
54,71,247.760749
54,72,208.142070
54,73,167.117663
54,74,150.341422
54,75,214.310901
54,76,239.301790
54,77,285.002207
54,78,397.635767
54,79,431.669844
54,80,353.691412
54,81,286.874432
54,82,263.426410
54,83,238.897536
54,84,224.044698
54,85,254.713018
54,86,294.428322
54,87,349.576209
54,88,419.572669
54,89,499.592212
54,90,389.440777
54,91,382.967624
54,92,349.685603
54,93,305.497167
54,94,340.102382
54,95,357.698340
54,96,383.885757
54,97,424.586653
54,98,482.670745
54,99,540.726768
55,56,97.636983
55,57,149.327349
55,58,216.472467
55,59,307.419965
55,60,356.546084
55,61,278.409547
55,62,231.601515
55,63,160.166145
55,64,120.682971
55,65,92.532047
55,66,104.149092
55,67,179.641144
55,68,271.775743
55,69,299.268587
55,70,374.149322
55,71,305.977798
55,72,253.462348
55,73,200.906624
55,74,140.450245
55,75,151.558208
55,76,160.011057
55,77,199.553373
55,78,307.452656
55,79,341.403921
55,80,409.841797
55,81,334.499075
55,82,300.213517
55,83,238.143725
55,84,200.777460
55,85,204.701792
55,86,227.403596
55,87,271.850904
55,88,336.370308
55,89,412.771535
55,90,432.626895
55,91,416.508380
55,92,370.002350
55,93,307.163052
55,94,315.916967
55,95,319.902762
55,96,329.395183
55,97,348.950864
55,98,402.964011
55,99,455.123362
56,57,51.832324
56,58,118.845274
56,59,209.806496
56,60,453.531266
56,61,375.002516
56,62,327.432643
56,63,254.086443
56,64,197.893071
56,65,135.051011
56,66,83.008589
56,67,106.089064
56,68,179.601989
56,69,204.702503
56,70,463.892273
56,71,393.503908
56,72,336.377359
56,73,281.255843
56,74,203.484862
56,75,153.873214
56,76,126.342691
56,77,140.463021
56,78,225.673521
56,79,258.566858
56,80,494.205991
56,81,415.658536
56,82,376.202583
56,83,292.345071
56,84,240.276412
56,85,212.929509
56,86,205.515235
56,87,224.129055
56,88,272.627734
56,89,338.246267
56,90,508.574387
56,91,486.260223
56,92,431.662567
56,93,357.358304
56,94,341.026004
56,95,329.374479
56,96,316.334230
56,97,300.212038
56,98,344.116508
56,99,382.644180
57,58,67.573213
57,59,158.453360
57,60,504.489947
57,61,425.760097
57,62,377.835519
57,63,303.862307
57,64,242.922049
57,65,173.790516
57,66,108.563304
57,67,83.868345
57,68,131.528453
57,69,154.439947
57,70,511.005241
57,71,439.865336
57,72,381.148169
57,73,325.637418
57,74,243.719656
57,75,174.371471
57,76,131.886834
57,77,124.922429
57,78,185.065690
57,79,216.388860
57,80,538.646708
57,81,459.045955
57,82,417.653706
57,83,326.092129
57,84,269.821981
57,85,230.138263
57,86,207.376186
57,87,208.414214
57,88,243.663957
57,89,300.446590
57,90,548.975155
57,91,523.914864
57,92,466.117426
57,93,387.803896
57,94,360.234646
57,95,341.227636
57,96,316.759259
57,97,280.163102
57,98,316.385069
57,99,345.543612
58,59,90.968840
58,60,572.049628
58,61,493.332781
58,62,445.393179
58,63,371.328438
58,64,308.615876
58,65,236.983588
58,66,167.794782
58,67,108.652534
58,68,87.632979
58,69,99.539660
58,70,577.230045
58,71,505.743156
58,72,446.197407
58,73,390.625023
58,74,306.737797
58,75,225.655445
58,76,174.725646
58,77,146.945807
58,78,155.709436
58,79,181.135135
58,80,603.168394
58,81,523.001322
58,82,480.377432
58,83,383.626038
58,84,324.889772
58,85,275.980999
58,86,239.507326
58,87,219.358244
58,88,232.041508
58,89,270.396184
58,90,610.493936
58,91,583.296607
58,92,523.083742
58,93,441.933334
58,94,404.382201
58,95,378.349828
58,96,342.002815
58,97,280.376718
58,98,303.283096
58,99,315.455047
59,60,662.924838
59,61,584.144520
59,62,536.073584
59,63,461.783964
59,64,396.900005
59,65,323.346137
59,66,252.500508
59,67,177.739435
59,68,90.509258
59,69,68.633580
59,70,665.637719
59,71,593.771355
59,72,533.304318
59,73,477.824326
59,74,392.270589
59,75,302.166741
59,76,247.300150
59,77,206.186026
59,78,152.863622
59,79,162.296738
59,80,689.267945
59,81,608.566667
59,82,564.605351
59,83,462.756460
59,84,402.297825
59,85,345.646620
59,86,297.772975
59,87,257.393603
59,88,240.776579
59,89,247.710200
59,90,692.800268
59,91,663.106202
59,92,600.374085
59,93,516.715293
59,94,468.750652
59,95,435.608556
59,96,387.263069
59,97,299.597793
59,98,302.933285
59,99,289.114105
60,61,79.125486
60,62,128.142710
60,63,203.276107
60,64,280.243700
60,65,355.786104
60,66,423.773314
60,67,511.677967
60,68,615.956612
60,69,646.571824
60,70,118.799913
60,71,139.124738
60,72,185.904091
60,73,222.014921
60,74,301.976155
60,75,410.647591
60,76,458.729029
60,77,512.038349
60,78,633.045194
60,79,666.042969
60,80,180.214100
60,81,184.158918
60,82,214.871228
60,83,306.806213
60,84,347.320238
60,85,415.133329
60,86,478.119762
60,87,549.150478
60,88,627.869009
60,89,715.792369
60,90,250.408478
60,91,279.278249
60,92,301.582512
60,93,330.254441
60,94,415.453106
60,95,460.521481
60,96,520.901869
60,97,610.059145
60,98,675.121230
60,99,750.181738
61,62,49.182278
61,63,124.222036
61,64,202.472854
61,65,277.401511
61,66,344.855123
61,67,432.800144
61,68,536.881926
61,69,567.455380
61,70,132.218842
61,71,106.799003
61,72,128.956209
61,73,152.154126
61,74,226.352969
61,75,334.147313
61,76,380.915044
61,77,434.020186
61,78,554.857993
61,79,588.022456
61,80,191.348390
61,81,160.034373
61,82,173.715578
61,83,244.489726
61,84,277.710066
61,85,342.762213
61,86,404.079867
61,87,474.064217
61,88,552.349760
61,89,639.775149
61,90,250.724139
61,91,266.884901
61,92,270.591470
61,93,279.906904
61,94,358.009818
61,95,399.071492
61,96,454.646300
61,97,537.389472
61,98,601.989293
61,99,675.144652
62,63,75.141353
62,64,153.712066
62,65,228.296572
62,66,295.689456
62,67,383.627130
62,68,487.817352
62,69,518.482390
62,70,157.005946
62,71,108.130734
62,72,103.685210
62,73,111.360672
62,74,178.992938
62,75,285.922886
62,76,331.992382
62,77,385.005330
62,78,505.774118
62,79,538.986381
62,80,208.853800
62,81,158.533817
62,82,157.846466
62,83,207.616101
62,84,234.532737
62,85,297.164291
62,86,357.215949
62,87,426.476926
62,88,504.460369
62,89,591.586990
62,90,258.292329
62,91,265.703735
62,92,256.663744
62,93,251.506397
62,94,322.929492
62,95,360.736878
62,96,412.689465
62,97,491.130420
62,98,555.382721
62,99,627.438846
63,64,82.452559
63,65,154.318391
63,66,220.698256
63,67,308.665652
63,68,412.680515
63,69,443.349497
63,70,215.460724
63,71,150.848413
63,72,111.080937
63,73,79.123181
63,74,113.188070
63,75,215.186130
63,76,258.644639
63,77,311.212065
63,78,431.608909
63,79,465.004448
63,80,256.747611
63,81,188.909306
63,82,167.807881
63,83,169.989594
63,84,179.372063
63,85,233.862070
63,86,289.897984
63,87,356.891674
63,88,433.870112
63,89,520.082258
63,90,291.575628
63,91,286.809988
63,92,259.130913
63,93,228.661294
63,94,283.188430
63,95,313.144682
63,96,356.423246
63,97,424.571600
63,98,487.791492
63,99,557.097794
64,65,76.409523
64,66,146.978421
64,67,233.629857
64,68,339.620827
64,69,371.343951
64,70,268.761831
64,71,197.127288
64,72,138.531290
64,73,83.389709
64,74,36.331529
64,75,132.877841
64,76,178.513069
64,77,231.797626
64,78,352.843596
64,79,385.799270
64,80,296.339490
64,81,217.964164
64,82,180.575038
64,83,125.857130
64,84,110.174483
64,85,154.056816
64,86,207.724742
64,87,274.461378
64,88,351.645365
64,89,438.237081
64,90,313.345459
64,91,295.871711
64,92,250.370188
64,93,194.336840
64,94,224.951261
64,95,245.528207
64,96,280.276224
64,97,342.421246
64,98,405.415832
64,99,474.836709
65,66,71.323412
65,67,157.234251
65,68,263.364062
65,69,295.247649
65,70,343.100812
65,71,270.913013
65,72,209.969311
65,73,154.544913
65,74,69.954471
65,75,69.481434
65,76,104.544798
65,77,156.895476
65,78,277.481647
65,79,310.759285
65,80,366.288415
65,81,286.017774
65,82,243.898441
65,83,158.112875
65,84,111.438829
65,85,114.334587
65,86,149.617878
65,87,208.473748
65,88,282.735232
65,89,367.317023
65,90,375.268829
65,91,351.469752
65,92,296.778937
65,93,224.865566
65,94,224.106528
65,95,227.621796
65,96,242.214185
65,97,281.396025
65,98,341.552716
65,99,405.762499
66,67,87.973487
66,68,192.870701
66,69,224.400422
66,70,414.423827
66,71,342.224068
66,72,281.081658
66,73,225.760250
66,74,139.778040
66,75,70.865687
66,76,56.479363
66,77,97.467516
66,78,213.226709
66,79,247.128201
66,80,436.774283
66,81,356.146255
66,82,312.792970
66,83,217.611030
66,84,161.498400
66,85,129.999484
66,86,130.666625
66,87,167.908429
66,88,233.006042
66,89,312.067665
66,90,442.707629
66,91,416.157147
66,92,357.618904
66,93,279.478411
66,94,258.156480
66,95,246.974963
66,96,239.442498
66,97,245.234519
66,98,298.850056
66,99,353.306204
67,68,106.588832
67,69,139.041324
67,70,498.536481
67,71,426.159514
67,72,363.976764
67,73,309.430913
67,74,221.859556
67,75,124.707601
67,76,69.572926
67,77,41.608828
67,78,127.999283
67,79,162.023252
67,80,516.935555
67,81,435.805705
67,82,390.347491
67,83,285.453429
67,84,224.698523
67,85,169.344637
67,86,131.270262
67,87,124.559659
67,88,166.540864
67,89,234.984853
67,90,516.478173
67,91,485.714914
67,92,422.639124
67,93,339.128341
67,94,296.303029
67,95,269.770313
67,96,236.914574
67,97,197.394091
67,98,238.215668
67,99,278.593667
68,69,32.947253
68,70,605.124143
68,71,532.746602
68,72,470.520165
68,73,416.019654
68,74,328.428887
68,75,228.327011
68,76,172.262056
68,77,124.026783
68,78,71.224840
68,79,93.671186
68,80,622.857231
68,81,541.692389
68,82,495.723563
68,83,388.082157
68,84,326.719298
68,85,264.589344
68,86,211.467480
68,87,166.975900
68,88,155.651676
68,89,183.278143
68,90,620.025689
68,91,587.391955
68,92,522.437517
68,93,437.190245
68,94,383.034357
68,95,347.414600
68,96,296.988706
68,97,211.621753
68,98,223.165474
68,99,228.147313
69,70,637.483878
69,71,565.115570
69,72,503.008876
69,73,448.374182
69,74,360.877366
69,75,261.265402
69,76,205.197881
69,77,156.748667
69,78,84.255380
69,79,95.732545
69,80,655.658897
69,81,574.498172
69,82,528.606415
69,83,421.010738
69,84,359.637960
69,85,297.131375
69,86,242.837605
69,87,194.354322
69,88,172.212559
69,89,184.017922
69,90,652.966869
69,91,620.244820
69,92,555.151699
69,93,469.777359
69,94,414.284776
69,95,377.428602
69,96,324.433642
69,97,231.554564
69,98,234.762422
69,99,227.304679
70,71,72.379208
70,72,135.088668
70,73,189.110988
70,74,276.742494
70,75,382.008030
70,76,436.137599
70,77,489.235775
70,78,608.765887
70,79,639.697082
70,80,62.517224
70,81,84.938966
70,82,130.384803
70,83,243.711902
70,84,297.734171
70,85,369.543898
70,86,435.657750
70,87,508.639636
70,88,587.403864
70,89,676.118732
70,90,131.608567
70,91,162.627472
70,92,195.750059
70,93,244.646218
70,94,335.995014
70,95,386.327027
70,96,454.620428
70,97,558.941891
70,98,624.305238
70,99,705.500174
71,72,63.072234
71,73,116.742059
71,74,204.365857
71,75,310.027450
71,76,363.907942
71,77,417.094446
71,78,536.891036
71,79,568.045464
71,80,105.963445
71,81,53.295423
71,82,75.774148
71,83,177.947050
71,84,228.431137
71,85,299.928862
71,86,365.770534
71,87,438.670352
71,88,517.661184
71,89,606.428139
71,90,150.167174
71,91,160.774381
71,92,166.349161
71,93,191.985115
71,94,279.644218
71,95,327.236806
71,96,392.111881
71,97,491.595595
71,98,557.074723
71,99,636.917168
72,73,55.572406
72,74,142.145186
72,75,246.991222
72,76,301.057958
72,77,354.151096
72,78,473.834471
72,79,504.973769
72,80,157.829517
72,81,81.159501
72,82,57.983571
72,83,121.055335
72,84,166.895492
72,85,237.897632
72,86,303.454025
72,87,376.241790
72,88,455.312196
72,89,544.067319
72,90,182.001693
72,91,175.840236
72,92,154.915048
72,93,151.018203
72,94,230.760416
72,95,274.680156
72,96,335.703540
72,97,430.847132
72,98,496.316493
72,99,575.187143
73,74,87.756724
73,75,195.058693
73,76,247.889301
73,77,301.318186
73,78,421.760645
73,79,453.469054
73,80,213.103378
73,81,134.641855
73,82,99.902684
73,83,97.259625
73,84,125.826117
73,85,193.226290
73,86,257.033309
73,87,328.982183
73,88,408.054373
73,89,496.553295
73,90,231.772249
73,91,218.511993
73,92,182.737619
73,93,150.320526
73,94,212.828271
73,95,249.387795
73,96,302.562458
73,97,388.093417
73,98,453.239329
73,99,529.480803
74,75,109.023895
74,76,160.395097
74,77,213.944561
74,78,334.735622
74,79,366.826867
74,80,296.997929
74,81,216.412524
74,82,173.945460
74,83,97.876730
74,84,74.032599
74,85,120.676002
74,86,178.298809
74,87,247.711251
74,88,326.094847
74,89,413.833532
74,90,305.521996
74,91,282.986282
74,92,231.345093
74,93,167.040887
74,94,189.840153
74,95,209.214417
74,96,244.986393
74,97,312.565916
74,98,376.516447
74,99,448.796672
75,76,56.070390
75,77,107.564990
75,78,226.894763
75,79,258.413515
75,80,395.454866
75,81,314.348888
75,82,267.730998
75,83,160.746188
75,84,100.155845
