timestamp,node_id,role,remaining_energy,energy_consumed,energy_tx,energy_rx,energy_idle,energy_sleep,is_alive,packets_sent,packets_received,packets_lost,bytes_sent,bytes_received
116.0,64,UNREGISTERED,9597.499803550207,402.5001964497933,145.0,257.5,9.708346956906753e-05,9.936631445373224e-05,True,29,101,2,1450,5150
116.0,65,UNDISCOVERED,9524.999890970907,475.00010902909344,140.0,335.0,0.0,0.00010902907846965172,True,28,134,2,1400,6700
116.0,66,UNDISCOVERED,9472.499890186513,527.5001098134871,120.0,407.5,0.0,0.00010981347444763228,True,24,163,6,1200,8150
116.0,67,UNDISCOVERED,9594.999890186606,405.0001098133944,135.0,270.0,0.0,0.00010981338647414541,True,27,108,3,1350,5400
116.0,68,UNDISCOVERED,9532.499891139463,467.5001088605368,130.0,337.5,0.0,0.00010886057795488324,True,26,135,4,1300,6750
116.0,69,UNDISCOVERED,9519.999890164097,480.00010983590255,145.0,335.0,0.0,0.00010983593745646531,True,29,134,1,1450,6700
116.0,70,REGISTERED,9705.248992620307,294.75100737969296,108.0,186.75,0.0009970886480605613,1.0291050254977861e-05,True,19,63,1,1080,3735
116.0,71,REGISTERED,9644.248993190517,355.75100680948344,98.0,257.75,0.000997088964495993,9.720532713298475e-06,True,17,87,2,980,5155
116.0,72,ROUTER,9622.248992620282,377.75100737971843,117.5,260.25,0.0009970886858552122,1.0291050254977868e-05,True,20,89,5,1175,5205
116.0,73,CLUSTER_HEAD,9482.999263546975,517.0007364530247,116.5,400.5,0.0006970870381043004,3.936596092958678e-05,True,21,153,0,1165,8010
116.0,74,UNREGISTERED,9532.499802725195,467.50019727480503,145.0,322.5,9.708342589891929e-05,0.00010019137273558024,True,29,127,2,1450,6450
116.0,75,UNDISCOVERED,9544.99989013762,455.00010986237976,125.0,330.0,0.0,0.00010986233723191522,True,25,132,5,1250,6600
116.0,76,UNDISCOVERED,9537.499890812887,462.5001091871127,145.0,317.5,0.0,0.00010918710231116869,True,29,127,1,1450,6350
116.0,77,UNDISCOVERED,9542.499890812858,457.5001091871418,135.0,322.5,0.0,0.0001091871302752668,True,27,129,3,1350,6450
116.0,78,UNDISCOVERED,9597.49989016404,402.50010983596076,130.0,272.5,0.0,0.00010983599914872602,True,26,109,4,1300,5450
116.0,79,UNDISCOVERED,9519.999890164003,480.00010983599714,145.0,335.0,0.0,0.00010983603318901033,True,29,134,1,1450,6700
116.0,80,REGISTERED,9700.24899262027,299.75100737972934,128.5,171.25,0.000997088685780269,1.0291050254977866e-05,True,22,60,2,1285,3425
116.0,81,ROOT,9504.248986695382,495.751013304618,190.5,305.25,0.0010036717914105133,9.632820858948712e-06,True,32,105,3,1905,6105
116.0,82,ROUTER,9542.24899299974,457.75100700026087,158.5,299.25,0.0009970890106771953,9.911245214174126e-06,True,27,103,0,1585,5985
116.0,83,UNREGISTERED,9627.499803725379,372.500196274621,145.0,227.5,9.70833308699045e-05,9.919128436175213e-05,True,29,89,2,1450,4550
116.0,84,UNDISCOVERED,9674.999891011883,325.00010898811706,120.0,205.0,0.0,0.00010898815877316181,True,24,82,6,1200,4100
116.0,85,UNDISCOVERED,9687.49989013761,312.5001098623907,125.0,187.5,0.0,0.00010986235117142404,True,25,75,5,1250,3750
116.0,86,UNDISCOVERED,9542.499890137613,457.50010986238703,130.0,327.5,0.0,0.00010986241737187991,True,26,131,4,1300,6550
116.0,87,UNDISCOVERED,9614.999890137646,385.0001098623543,125.0,260.0,0.0,0.00010986234438920685,True,25,104,5,1250,5200
116.0,88,UNDISCOVERED,9482.499891121919,517.5001088780809,125.0,392.5,0.0,0.00010887811349234222,True,25,157,5,1250,7850
116.0,89,UNDISCOVERED,9597.49989112189,402.50010887811004,140.0,262.5,0.0,0.00010887810379687547,True,28,105,2,1400,5250
116.0,90,UNREGISTERED,9831.999262829482,168.00073717051782,66.5,101.5,0.0006970863401881913,4.0084192977344456e-05,True,13,37,2,665,2030
116.0,91,REGISTERED,9825.749534188515,174.2504658114849,103.0,71.25,0.0003970834026251197,6.87280776418029e-05,True,20,26,4,1030,1425
116.0,92,CLUSTER_HEAD,9722.749263185158,277.25073681484173,108.0,169.25,0.0006970870486537175,3.972778259171245e-05,True,19,63,2,1080,3385
116.0,93,UNREGISTERED,9703.749533127435,296.2504668725651,100.0,196.25,0.00039708323311099796,6.978934210172025e-05,True,20,76,2,1000,3925
116.0,94,UNDISCOVERED,9739.999890502233,260.00010949776697,150.0,110.0,0.0,0.0001094977574958603,True,30,44,0,1500,2200
116.0,95,UNDISCOVERED,9732.499890502288,267.5001094977124,120.0,147.5,0.0,0.00010949770422847047,True,24,59,6,1200,2950
116.0,96,UNDISCOVERED,9794.999890667104,205.0001093328956,145.0,60.0,0.0,0.00010933288692278987,True,29,24,1,1450,1200
116.0,97,UNDISCOVERED,9679.999890323204,320.00010967679555,130.0,190.0,0.0,0.00010967683604745224,True,26,76,4,1300,3800
116.0,98,UNDISCOVERED,9607.499890323274,392.5001096767264,130.0,262.5,0.0,0.00010967677056288109,True,26,105,4,1300,5250
116.0,99,UNDISCOVERED,9734.99989112189,265.00010887811004,130.0,135.0,0.0,0.00010887809883703122,True,26,54,4,1300,2700
216.0,0,UNDISCOVERED,9454.999790249782,545.0002097502183,275.0,270.0,0.0,0.00020975027469209134,True,55,108,5,2750,5400
216.0,1,UNDISCOVERED,9462.499790489728,537.5002095102718,265.0,272.5,0.0,0.00020951017233265473,True,53,109,6,2650,5450
216.0,2,UNDISCOVERED,9334.999790063546,665.0002099364538,270.0,395.0,0.0,0.00020993643464103635,True,54,158,6,2700,7900
216.0,3,UNDISCOVERED,9467.499791063608,532.5002089363916,265.0,267.5,0.0,0.0002089363755742483,True,53,107,6,2650,5350
216.0,4,UNDISCOVERED,9484.999790556441,515.0002094435586,250.0,265.0,0.0,0.00020944355692267933,True,50,106,9,2500,5300
216.0,5,UNDISCOVERED,9219.999790556363,780.0002094436368,250.0,530.0,0.0,0.00020944361858353858,True,50,212,10,2500,10600
216.0,6,UNDISCOVERED,9324.999790319376,675.0002096806238,265.0,410.0,0.0,0.0002096806813672468,True,53,164,7,2650,8200
216.0,7,UNDISCOVERED,9292.499790430606,707.5002095693944,295.0,412.5,0.0,0.00020956937247578475,True,59,165,1,2950,8250
216.0,8,UNDISCOVERED,9159.99979043077,840.0002095692307,290.0,550.0,0.0,0.00020956930185644373,True,58,220,2,2900,11000
